location_id,activity_date,revenue_amount
L135,2024-01-30,238.35
L006,2024-01-06,151.79
L179,2024-01-05,75.97
L145,2024-01-02,199.63
L178,2024-01-07,186.48
L102,2024-01-16,172.75
L132,2024-01-03,45.55
L193,2024-01-17,99.12
L200,2024-01-13,103.21
L070,2024-01-07,50.1
L041,2024-01-19,58.36
L179,2024-01-01,220.39
L132,2024-01-15,128.44
L185,2024-01-17,68.41
L057,2024-01-10,178.52
L142,2024-01-04,46.92
L012,2024-01-18,63.36
L011,2024-01-21,41.29
L072,2024-01-30,37.58
L014,2024-01-21,245.11
L054,2024-01-18,33.47
L167,2024-01-12,160.01
L095,2024-01-11,25.4
L181,2024-01-29,139.57
L185,2024-01-05,105.04
L157,2024-01-10,84.54
L015,2024-01-21,204.9
L092,2024-01-08,183.97
L072,2024-01-06,67.72
L005,2024-01-18,166.04
L200,2024-01-25,147.9
L185,2024-01-24,173.59
L168,2024-01-09,218.16
L163,2024-01-20,139.97
L114,2024-01-08,84.44
L053,2024-01-19,159.3
L193,2024-01-13,43.13
L060,2024-01-24,182.94
L095,2024-01-05,226.03
L024,2024-01-16,49.47
L048,2024-01-27,216.28
L049,2024-01-19,125.18
L187,2024-01-06,163.65
L006,2024-01-10,44.92
L046,2024-01-27,101.58
L156,2024-01-07,22.02
L019,2024-01-14,65.09
L166,2024-01-13,29.56
L135,2024-01-05,183.06
L004,2024-01-20,29.43
L099,2024-01-01,31.96
L004,2024-01-25,208.48
L012,2024-01-05,65.84
L022,2024-01-09,39.95
L161,2024-01-20,8.31
L003,2024-01-26,31.05
L189,2024-01-27,87.91
L182,2024-01-03,54.57
L123,2024-01-25,142.9
L114,2024-01-27,44.97
L085,2024-01-16,42.86
L015,2024-01-18,174.55
L161,2024-01-18,35.15
L012,2024-01-04,138.44
L027,2024-01-17,222.18
L107,2024-01-05,5.3
L058,2024-01-01,60.54
L099,2024-01-05,91.56
L074,2024-01-08,230.81
L176,2024-01-13,173.26
L184,2024-01-27,225.9
L126,2024-01-06,247.74
L058,2024-01-04,239.33
L073,2024-01-12,23.69
L086,2024-01-04,93.32
L022,2024-01-29,15.62
L039,2024-01-06,110.01
L086,2024-01-20,49.43
L109,2024-01-05,223.81
L176,2024-01-10,158.07
L074,2024-01-12,219.47
L070,2024-01-30,127.32
L095,2024-01-30,70.02
L183,2024-01-26,23.71
L001,2024-01-28,233.61
L039,2024-01-25,165.68
L082,2024-01-05,100.7
L185,2024-01-26,197.46
L123,2024-01-27,21.49
L148,2024-01-14,240.1
L072,2024-01-05,27.16
L033,2024-01-06,193.05
L091,2024-01-11,126.08
L124,2024-01-23,243.35
L155,2024-01-26,160.97
L036,2024-01-26,236.29
L063,2024-01-13,107.57
L128,2024-01-18,135.77
L137,2024-01-18,206.24
L099,2024-01-03,147.34
L108,2024-01-17,146.58
L178,2024-01-26,188.33
L180,2024-01-03,62.62
L001,2024-01-07,248.51
L005,2024-01-12,141.8
L035,2024-01-30,31.99
L090,2024-01-12,212.94
L200,2024-01-27,39.14
L118,2024-01-05,209.64
L142,2024-01-30,228.67
L063,2024-01-07,207.82
L015,2024-01-24,38.76
L179,2024-01-23,40.05
L188,2024-01-01,175.55
L109,2024-01-12,18.25
L028,2024-01-22,147.49
L123,2024-01-27,150.51
L041,2024-01-01,40.99
L037,2024-01-03,65.04
L004,2024-01-19,208.61
L107,2024-01-05,192.53
L121,2024-01-24,39.33
L136,2024-01-23,237.45
L121,2024-01-14,182.03
L114,2024-01-26,162.99
L004,2024-01-10,32.26
L016,2024-01-29,162.4
L155,2024-01-25,47.53
L042,2024-01-01,102.12
L109,2024-01-22,237.32
L117,2024-01-18,179.29
L067,2024-01-30,145.16
L079,2024-01-23,60.69
L041,2024-01-09,243.41
L134,2024-01-13,244.59
L033,2024-01-24,56.91
L159,2024-01-02,58.63
L048,2024-01-27,187.77
L144,2024-01-20,211.22
L178,2024-01-15,121.97
L168,2024-01-21,104.25
L098,2024-01-06,18.39
L096,2024-01-21,108.93
L070,2024-01-04,30.58
L093,2024-01-20,195.81
L086,2024-01-01,63.68
L042,2024-01-18,31.08
L055,2024-01-20,7.69
L080,2024-01-07,140.16
L164,2024-01-30,12.93
L069,2024-01-03,244.28
L145,2024-01-02,143.12
L124,2024-01-02,16.77
L024,2024-01-10,7.08
L092,2024-01-25,74.19
L102,2024-01-17,52.75
L193,2024-01-13,182.79
L034,2024-01-23,170.3
L085,2024-01-14,224.65
L129,2024-01-04,128.03
L199,2024-01-05,10.8
L098,2024-01-16,148.66
L010,2024-01-10,44.5
L175,2024-01-15,24.29
L161,2024-01-03,238.44
L060,2024-01-29,57.83
L175,2024-01-21,39.51
L184,2024-01-06,248.39
L129,2024-01-17,248.11
L156,2024-01-21,133.21
L197,2024-01-11,114.63
L034,2024-01-11,76.26
L160,2024-01-28,235.33
L011,2024-01-29,179.63
L175,2024-01-13,63.58
L157,2024-01-20,23.37
L040,2024-01-19,158.81
L128,2024-01-04,202.16
L037,2024-01-25,218.26
L141,2024-01-28,242.39
L023,2024-01-16,28.06
L081,2024-01-06,233.84
L042,2024-01-03,73.63
L094,2024-01-12,26.86
L046,2024-01-23,194.13
L067,2024-01-16,244.73
L196,2024-01-29,113.3
L036,2024-01-04,243.06
L125,2024-01-02,94.05
L074,2024-01-13,105.21
L159,2024-01-30,171.74
L113,2024-01-12,130.56
L160,2024-01-11,96.55
L175,2024-01-14,128.96
L068,2024-01-29,219.51
L175,2024-01-02,157.05
L165,2024-01-02,186.56
L063,2024-01-23,206.2
L003,2024-01-05,214.0
L075,2024-01-13,43.76
L103,2024-01-28,22.88
L100,2024-01-28,118.26
L024,2024-01-12,119.14
L165,2024-01-18,225.53
L120,2024-01-04,26.03
L188,2024-01-04,229.78
L102,2024-01-25,111.11
L103,2024-01-11,20.8
L088,2024-01-20,124.14
L180,2024-01-24,121.67
L072,2024-01-15,14.38
L040,2024-01-16,40.65
L055,2024-01-11,144.21
L154,2024-01-25,98.17
L093,2024-01-26,110.38
L122,2024-01-07,18.25
L006,2024-01-25,172.5
L070,2024-01-09,160.74
L022,2024-01-05,21.97
L104,2024-01-03,78.09
L183,2024-01-15,218.47
L135,2024-01-07,169.06
L067,2024-01-06,208.48
L024,2024-01-29,225.9
L088,2024-01-25,77.74
L051,2024-01-12,235.78
L124,2024-01-16,136.2
L042,2024-01-23,112.01
L178,2024-01-19,100.34
L003,2024-01-18,196.85
L153,2024-01-07,24.06
L171,2024-01-19,156.05
L083,2024-01-22,246.66
L188,2024-01-24,207.18
L188,2024-01-11,8.48
L118,2024-01-30,41.13
L082,2024-01-04,199.04
L173,2024-01-14,69.39
L185,2024-01-01,247.12
L033,2024-01-21,115.09
L149,2024-01-04,13.94
L191,2024-01-07,107.94
L140,2024-01-25,45.69
L097,2024-01-07,90.28
L049,2024-01-22,146.32
L004,2024-01-12,204.38
L005,2024-01-10,224.68
L129,2024-01-27,217.6
L180,2024-01-16,163.98
L117,2024-01-14,105.54
L091,2024-01-27,137.9
L134,2024-01-25,87.28
L046,2024-01-15,109.95
L046,2024-01-18,150.75
L139,2024-01-14,98.48
L169,2024-01-23,171.67
L163,2024-01-10,177.01
L026,2024-01-03,202.46
L027,2024-01-03,164.16
L158,2024-01-30,105.76
L128,2024-01-24,189.17
L140,2024-01-04,160.21
L129,2024-01-19,202.44
L171,2024-01-10,213.67
L055,2024-01-08,195.34
L142,2024-01-13,33.05
L121,2024-01-04,90.9
L119,2024-01-14,227.46
L166,2024-01-23,197.24
L102,2024-01-01,235.21
L058,2024-01-17,74.48
L169,2024-01-09,80.31
L107,2024-01-22,64.18
L107,2024-01-02,8.8
L040,2024-01-26,96.73
L133,2024-01-27,186.61
L082,2024-01-11,46.75
L147,2024-01-14,64.25
L101,2024-01-07,155.99
L101,2024-01-27,17.64
L148,2024-01-14,36.57
L163,2024-01-13,244.45
L045,2024-01-13,226.52
L133,2024-01-06,112.16
L026,2024-01-23,201.29
L130,2024-01-04,159.7
L101,2024-01-27,191.73
L067,2024-01-27,140.46
L083,2024-01-07,27.85
L007,2024-01-14,7.83
L198,2024-01-19,42.5
L159,2024-01-23,138.2
L021,2024-01-19,98.69
L191,2024-01-24,36.98
L117,2024-01-21,159.72
L092,2024-01-06,63.73
L057,2024-01-10,52.49
L063,2024-01-24,196.11
L097,2024-01-25,68.82
L014,2024-01-09,25.33
L037,2024-01-21,10.67
L149,2024-01-28,30.34
L118,2024-01-30,150.99
L028,2024-01-05,74.2
L047,2024-01-03,23.96
L093,2024-01-30,210.39
L101,2024-01-04,125.3
L006,2024-01-14,23.03
L161,2024-01-03,56.52
L108,2024-01-13,222.98
L163,2024-01-30,115.47
L042,2024-01-06,78.19
L046,2024-01-22,143.99
L156,2024-01-28,12.71
L088,2024-01-12,123.56
L158,2024-01-20,138.89
L041,2024-01-17,186.72
L032,2024-01-07,153.5
L138,2024-01-01,131.91
L195,2024-01-05,58.0
L094,2024-01-04,225.15
L008,2024-01-11,38.95
L022,2024-01-24,174.44
L033,2024-01-09,72.05
L052,2024-01-03,90.4
L142,2024-01-21,77.11
L191,2024-01-26,126.47
L132,2024-01-13,230.98
L065,2024-01-06,53.48
L184,2024-01-09,240.66
L027,2024-01-19,199.32
L151,2024-01-10,45.59
L053,2024-01-24,124.52
L115,2024-01-14,151.1
L070,2024-01-27,83.09
L028,2024-01-20,98.85
L052,2024-01-19,91.46
L162,2024-01-27,20.75
L043,2024-01-29,13.27
L131,2024-01-09,148.78
L076,2024-01-20,207.54
L166,2024-01-17,91.3
L008,2024-01-04,49.08
L083,2024-01-14,198.77
L092,2024-01-08,22.8
L169,2024-01-12,96.13
L200,2024-01-11,34.96
L082,2024-01-23,7.67
L085,2024-01-07,119.02
L083,2024-01-29,62.0
L017,2024-01-13,74.49
L055,2024-01-17,58.28
L144,2024-01-09,180.49
L172,2024-01-03,145.62
L166,2024-01-14,172.12
L112,2024-01-11,204.28
L051,2024-01-07,17.17
L127,2024-01-16,16.46
L071,2024-01-14,34.22
L116,2024-01-06,152.35
L152,2024-01-13,62.92
L006,2024-01-10,9.37
L148,2024-01-01,228.35
L073,2024-01-05,211.2
L104,2024-01-02,224.48
L136,2024-01-02,87.66
L005,2024-01-03,120.12
L107,2024-01-24,78.74
L082,2024-01-25,89.73
L021,2024-01-18,194.78
L127,2024-01-20,16.53
L077,2024-01-23,246.07
L127,2024-01-28,162.07
L032,2024-01-27,96.61
L159,2024-01-04,12.18
L013,2024-01-27,7.55
L027,2024-01-11,216.04
L186,2024-01-14,60.45
L023,2024-01-07,182.41
L095,2024-01-27,226.21
L002,2024-01-30,173.62
L014,2024-01-09,221.41
L012,2024-01-04,16.76
L078,2024-01-03,69.61
L177,2024-01-20,198.95
L098,2024-01-09,176.17
L036,2024-01-19,117.87
L033,2024-01-11,216.16
L193,2024-01-19,222.51
L106,2024-01-21,114.46
L032,2024-01-17,134.26
L148,2024-01-16,167.01
L072,2024-01-11,194.3
L124,2024-01-08,27.49
L197,2024-01-10,179.29
L091,2024-01-18,209.71
L063,2024-01-22,163.55
L053,2024-01-23,24.11
L127,2024-01-02,57.06
L172,2024-01-07,119.7
L099,2024-01-07,124.47
L088,2024-01-07,204.43
L195,2024-01-17,130.91
L081,2024-01-25,236.37
L182,2024-01-15,165.55
L130,2024-01-04,228.96
L057,2024-01-30,94.09
L116,2024-01-28,157.02
L052,2024-01-25,103.05
L018,2024-01-09,108.66
L176,2024-01-10,238.12
L148,2024-01-21,30.01
L119,2024-01-29,31.26
L029,2024-01-08,9.06
L118,2024-01-06,70.36
L122,2024-01-22,135.07
L091,2024-01-09,33.99
L141,2024-01-03,91.83
L055,2024-01-05,102.25
L111,2024-01-17,86.77
L113,2024-01-09,95.6
L013,2024-01-21,98.72
L109,2024-01-07,77.03
L104,2024-01-06,150.54
L136,2024-01-20,125.94
L111,2024-01-04,171.88
L166,2024-01-08,239.95
L057,2024-01-04,18.02
L010,2024-01-19,70.21
L017,2024-01-18,29.75
L058,2024-01-29,156.95
L184,2024-01-13,101.02
L026,2024-01-08,184.81
L178,2024-01-09,126.32
L044,2024-01-26,54.88
L164,2024-01-10,177.93
L074,2024-01-24,5.76
L048,2024-01-17,227.41
L160,2024-01-16,186.08
L177,2024-01-08,46.71
L175,2024-01-03,45.83
L086,2024-01-29,116.53
L004,2024-01-22,121.28
L086,2024-01-01,48.49
L068,2024-01-29,23.86
L174,2024-01-25,214.01
L153,2024-01-12,242.54
L150,2024-01-01,124.64
L064,2024-01-16,31.8
L005,2024-01-19,171.61
L075,2024-01-27,60.93
L129,2024-01-06,189.97
L199,2024-01-04,29.5
L189,2024-01-11,115.89
L189,2024-01-12,247.5
L066,2024-01-22,124.19
L094,2024-01-15,8.32
L091,2024-01-10,178.99
L133,2024-01-25,167.66
L153,2024-01-16,32.63
L176,2024-01-17,183.41
L006,2024-01-05,244.77
L057,2024-01-22,248.55
L092,2024-01-16,12.57
L148,2024-01-24,175.47
L111,2024-01-12,55.55
L023,2024-01-07,230.56
L097,2024-01-21,31.44
L071,2024-01-29,158.59
L140,2024-01-29,228.54
L135,2024-01-06,70.0
L174,2024-01-12,222.56
L101,2024-01-19,107.24
L071,2024-01-10,51.69
L149,2024-01-17,176.95
L157,2024-01-04,111.2
L117,2024-01-19,242.2
L089,2024-01-10,32.0
L003,2024-01-16,232.17
L038,2024-01-15,171.83
L134,2024-01-10,157.83
L171,2024-01-06,79.39
L074,2024-01-03,200.95
L004,2024-01-15,15.03
L073,2024-01-27,150.3
L014,2024-01-16,79.93
L111,2024-01-12,166.76
L001,2024-01-02,66.6
L090,2024-01-29,74.4
L129,2024-01-22,239.84
L144,2024-01-05,238.65
L183,2024-01-09,39.95
L188,2024-01-07,110.85
L021,2024-01-10,58.62
L122,2024-01-30,91.88
L174,2024-01-21,99.63
L103,2024-01-29,29.04
L067,2024-01-30,79.0
L080,2024-01-06,143.16
L174,2024-01-29,84.01
L149,2024-01-05,172.41
L052,2024-01-09,38.24
L142,2024-01-07,78.76
L022,2024-01-10,143.83
L161,2024-01-15,138.73
L097,2024-01-26,219.6
L112,2024-01-04,38.96
L114,2024-01-23,81.75
L176,2024-01-23,92.6
L091,2024-01-14,119.31
L106,2024-01-15,11.78
L144,2024-01-01,239.59
L108,2024-01-03,190.18
L158,2024-01-30,79.09
L063,2024-01-19,130.49
L033,2024-01-20,138.1
L145,2024-01-29,76.87
L194,2024-01-28,101.2
L104,2024-01-22,6.46
L196,2024-01-28,131.91
L014,2024-01-03,18.4
L167,2024-01-04,86.7
L025,2024-01-27,76.19
L124,2024-01-23,86.17
L016,2024-01-04,186.42
L173,2024-01-17,186.14
L014,2024-01-23,55.24
L037,2024-01-18,186.4
L127,2024-01-05,59.77
L173,2024-01-21,213.8
L078,2024-01-21,81.17
L002,2024-01-26,123.81
L177,2024-01-07,33.1
L001,2024-01-05,152.93
L031,2024-01-17,28.73
L053,2024-01-04,121.07
L130,2024-01-15,100.72
L032,2024-01-10,104.12
L048,2024-01-27,62.56
L140,2024-01-09,206.31
L175,2024-01-15,215.53
L158,2024-01-04,110.93
L163,2024-01-01,50.28
L191,2024-01-22,63.97
L131,2024-01-24,176.41
L052,2024-01-16,122.71
L075,2024-01-22,29.5
L151,2024-01-16,95.0
L071,2024-01-13,99.53
L028,2024-01-15,107.14
L109,2024-01-05,11.85
L118,2024-01-04,143.23
L003,2024-01-19,79.18
L166,2024-01-21,223.84
L159,2024-01-15,15.44
L091,2024-01-05,119.64
L186,2024-01-15,72.84
L041,2024-01-12,127.66
L129,2024-01-07,90.46
L181,2024-01-17,100.7
L017,2024-01-06,165.7
L091,2024-01-21,181.21
L087,2024-01-15,180.22
L036,2024-01-09,197.32
L169,2024-01-10,231.25
L018,2024-01-30,210.63
L124,2024-01-13,240.83
L156,2024-01-22,49.19
L182,2024-01-30,129.21
L169,2024-01-17,68.51
L179,2024-01-11,149.27
L149,2024-01-12,148.2
L104,2024-01-03,16.01
L188,2024-01-06,61.77
L171,2024-01-04,127.36
L174,2024-01-16,84.3
L060,2024-01-25,203.1
L188,2024-01-26,62.97
L045,2024-01-24,223.66
L194,2024-01-14,230.98
L016,2024-01-20,66.37
L010,2024-01-28,188.73
L114,2024-01-25,96.71
L162,2024-01-27,12.22
L045,2024-01-11,31.38
L116,2024-01-13,37.64
L164,2024-01-19,141.33
L051,2024-01-09,125.32
L174,2024-01-10,60.25
L190,2024-01-06,111.35
L136,2024-01-26,198.55
L023,2024-01-19,10.94
L172,2024-01-04,54.87
L036,2024-01-29,6.28
L199,2024-01-14,144.23
L019,2024-01-11,50.4
L187,2024-01-30,183.43
L136,2024-01-16,51.58
L054,2024-01-19,207.76
L129,2024-01-12,92.34
L144,2024-01-28,38.78
L018,2024-01-15,109.74
L097,2024-01-28,22.36
L021,2024-01-05,196.68
L077,2024-01-04,33.89
L060,2024-01-02,152.36
L085,2024-01-01,59.89
L075,2024-01-30,207.9
L100,2024-01-23,92.69
L041,2024-01-10,23.32
L148,2024-01-08,214.03
L157,2024-01-17,81.5
L159,2024-01-02,138.76
L029,2024-01-19,120.39
L068,2024-01-21,12.34
L087,2024-01-14,68.92
L086,2024-01-29,192.36
L036,2024-01-07,139.04
L188,2024-01-11,231.42
L170,2024-01-30,220.18
L061,2024-01-16,22.86
L145,2024-01-29,154.45
L196,2024-01-26,13.66
L019,2024-01-14,151.55
L157,2024-01-30,24.75
L142,2024-01-16,236.92
L070,2024-01-24,15.23
L010,2024-01-16,129.36
L167,2024-01-12,110.72
L078,2024-01-26,213.21
L059,2024-01-01,233.16
L007,2024-01-25,196.55
L051,2024-01-18,153.99
L098,2024-01-22,172.48
L005,2024-01-18,123.13
L100,2024-01-25,97.42
L033,2024-01-14,176.83
L141,2024-01-05,33.32
L031,2024-01-29,155.84
L095,2024-01-12,52.44
L112,2024-01-30,19.19
L060,2024-01-03,149.21
L059,2024-01-14,188.13
L138,2024-01-19,16.22
L004,2024-01-28,181.36
L015,2024-01-03,18.88
L113,2024-01-06,74.24
L081,2024-01-12,152.59
L063,2024-01-10,36.78
L102,2024-01-16,166.11
L169,2024-01-03,23.71
L140,2024-01-07,126.26
L189,2024-01-27,92.45
L057,2024-01-15,179.72
L094,2024-01-25,140.09
L168,2024-01-08,134.08
L069,2024-01-11,175.95
L129,2024-01-04,18.23
L106,2024-01-23,237.89
L125,2024-01-09,24.22
L036,2024-01-27,244.1
L060,2024-01-10,186.77
L054,2024-01-04,96.24
L037,2024-01-02,244.59
L179,2024-01-15,164.23
L117,2024-01-04,10.22
L009,2024-01-09,73.1
L099,2024-01-10,207.66
L022,2024-01-02,73.38
L157,2024-01-13,126.36
L098,2024-01-13,113.78
L058,2024-01-07,97.94
L169,2024-01-14,135.46
L170,2024-01-10,12.67
L196,2024-01-12,234.62
L156,2024-01-25,223.83
L068,2024-01-26,189.56
L056,2024-01-25,11.7
L186,2024-01-27,157.27
L110,2024-01-26,183.66
L189,2024-01-25,18.99
L028,2024-01-18,100.09
L185,2024-01-30,171.1
L137,2024-01-15,108.84
L185,2024-01-19,193.41
L067,2024-01-06,240.27
L120,2024-01-24,248.19
L061,2024-01-05,227.39
L072,2024-01-26,172.24
L071,2024-01-03,249.71
L198,2024-01-18,77.48
L147,2024-01-13,14.46
L071,2024-01-12,70.84
L065,2024-01-26,164.99
L198,2024-01-20,8.02
L079,2024-01-19,166.89
L068,2024-01-28,48.8
L119,2024-01-01,112.78
L120,2024-01-02,241.64
L123,2024-01-21,211.86
L056,2024-01-14,19.35
L021,2024-01-09,224.78
L142,2024-01-11,238.56
L113,2024-01-06,68.21
L071,2024-01-09,217.92
L033,2024-01-08,159.43
L038,2024-01-28,156.4
L013,2024-01-08,33.04
L010,2024-01-06,172.69
L113,2024-01-19,82.75
L142,2024-01-23,60.85
L183,2024-01-09,243.94
L005,2024-01-22,212.01
L091,2024-01-18,180.99
L154,2024-01-08,90.68
L020,2024-01-17,113.73
L131,2024-01-03,63.06
L084,2024-01-19,95.98
L175,2024-01-14,22.49
L110,2024-01-29,74.36
L007,2024-01-11,153.71
L093,2024-01-11,243.9
L167,2024-01-12,120.32
L076,2024-01-20,12.63
L095,2024-01-02,76.26
L039,2024-01-30,149.85
L028,2024-01-20,56.81
L081,2024-01-17,180.36
L190,2024-01-17,196.95
L183,2024-01-12,235.29
L097,2024-01-27,147.76
L169,2024-01-24,41.77
L196,2024-01-21,24.22
L020,2024-01-30,248.12
L145,2024-01-17,249.46
L162,2024-01-18,184.82
L138,2024-01-24,34.7
L136,2024-01-26,17.6
L121,2024-01-22,133.49
L113,2024-01-11,70.95
L148,2024-01-10,228.21
L085,2024-01-08,200.76
L093,2024-01-08,116.68
L192,2024-01-04,174.8
L114,2024-01-24,239.61
L105,2024-01-12,24.52
L144,2024-01-17,23.73
L093,2024-01-21,123.62
L059,2024-01-15,197.64
L059,2024-01-19,207.82
L033,2024-01-30,136.72
L199,2024-01-30,104.87
L150,2024-01-22,38.84
L067,2024-01-26,75.29
L081,2024-01-04,24.97
L108,2024-01-17,245.9
L148,2024-01-16,159.99
L198,2024-01-07,225.47
L117,2024-01-01,45.86
L108,2024-01-09,192.55
L183,2024-01-30,120.12
L026,2024-01-05,218.02
L111,2024-01-01,174.06
L019,2024-01-05,131.15
L136,2024-01-30,100.09
L109,2024-01-12,36.23
L179,2024-01-18,64.15
L076,2024-01-04,87.52
L087,2024-01-19,154.15
L028,2024-01-24,16.08
L190,2024-01-30,91.96
L115,2024-01-30,105.17
L116,2024-01-24,209.53
L075,2024-01-25,121.89
L035,2024-01-24,49.95
L197,2024-01-19,229.5
L131,2024-01-03,42.3
L002,2024-01-19,150.3
L173,2024-01-21,116.11
L083,2024-01-15,48.3
L185,2024-01-19,73.43
L198,2024-01-04,61.9
L127,2024-01-11,16.83
L133,2024-01-29,133.67
L131,2024-01-28,232.37
L074,2024-01-11,99.1
L194,2024-01-06,238.61
L011,2024-01-27,236.54
L188,2024-01-07,110.48
L072,2024-01-19,220.5
L081,2024-01-04,90.1
L043,2024-01-04,75.52
L125,2024-01-15,59.79
L044,2024-01-10,235.11
L067,2024-01-20,189.6
L060,2024-01-22,73.26
L025,2024-01-07,140.28
L131,2024-01-25,46.37
L154,2024-01-29,14.74
L139,2024-01-18,200.75
L002,2024-01-16,208.96
L007,2024-01-12,54.77
L147,2024-01-14,184.36
L134,2024-01-05,208.6
L076,2024-01-30,31.86
L181,2024-01-30,211.96
L114,2024-01-29,110.91
L068,2024-01-03,216.8
L072,2024-01-24,168.84
L091,2024-01-26,24.37
L057,2024-01-24,23.22
L041,2024-01-17,87.16
L117,2024-01-21,185.2
L173,2024-01-25,23.15
L177,2024-01-11,223.61
L010,2024-01-14,29.61
L181,2024-01-26,132.72
L049,2024-01-27,141.75
L161,2024-01-02,237.55
L161,2024-01-01,65.25
L151,2024-01-13,218.67
L057,2024-01-22,52.94
L121,2024-01-05,123.7
L048,2024-01-24,126.7
L034,2024-01-07,160.52
L023,2024-01-17,215.0
L192,2024-01-07,5.78
L018,2024-01-16,141.65
L054,2024-01-23,48.64
L108,2024-01-23,69.45
L098,2024-01-21,148.06
L164,2024-01-12,123.64
L169,2024-01-06,220.08
L060,2024-01-29,76.57
L125,2024-01-16,200.2
L101,2024-01-20,92.5
L124,2024-01-10,28.65
L029,2024-01-29,224.72
L196,2024-01-10,107.8
L115,2024-01-11,65.61
L109,2024-01-04,48.17
L082,2024-01-22,32.82
L179,2024-01-13,177.68
L199,2024-01-29,123.52
L126,2024-01-20,105.94
L061,2024-01-01,76.28
L130,2024-01-07,223.0
L105,2024-01-02,142.75
L083,2024-01-09,170.37
L106,2024-01-13,203.21
L109,2024-01-13,68.87
L014,2024-01-09,123.95
L057,2024-01-11,160.89
L012,2024-01-10,114.67
L057,2024-01-19,219.53
L138,2024-01-07,195.99
L029,2024-01-20,154.63
L034,2024-01-20,137.24
L185,2024-01-01,201.59
L024,2024-01-25,177.66
L091,2024-01-25,192.67
L017,2024-01-21,17.06
L054,2024-01-12,136.19
L041,2024-01-27,136.25
L184,2024-01-08,76.1
L042,2024-01-30,96.6
L106,2024-01-07,140.47
L064,2024-01-01,13.84
L006,2024-01-25,235.39
L027,2024-01-17,102.49
L125,2024-01-02,43.45
L078,2024-01-01,61.35
L198,2024-01-23,65.59
L070,2024-01-24,35.29
L097,2024-01-21,103.18
L190,2024-01-29,71.15
L022,2024-01-03,23.1
L185,2024-01-23,191.78
L107,2024-01-01,8.61
L139,2024-01-20,230.15
L025,2024-01-24,149.11
L101,2024-01-07,208.71
L080,2024-01-26,84.31
L132,2024-01-24,10.74
L071,2024-01-15,54.65
L068,2024-01-21,146.17
L097,2024-01-10,110.24
L057,2024-01-14,142.44
L124,2024-01-10,227.38
L137,2024-01-17,64.93
L005,2024-01-16,183.25
L096,2024-01-25,138.91
L028,2024-01-15,59.89
L007,2024-01-13,193.95
L115,2024-01-12,121.82
L028,2024-01-21,81.1
L037,2024-01-26,159.33
L022,2024-01-04,142.42
L054,2024-01-28,235.81
L152,2024-01-08,25.55
L104,2024-01-20,210.33
L134,2024-01-24,210.71
L195,2024-01-08,19.44
L127,2024-01-09,105.91
L190,2024-01-11,209.41
L010,2024-01-11,173.8
L154,2024-01-14,218.5
L069,2024-01-23,56.26
L144,2024-01-26,124.74
L128,2024-01-11,240.07
L061,2024-01-11,118.04
L124,2024-01-17,140.93
L190,2024-01-24,24.95
L027,2024-01-14,176.32
L097,2024-01-05,190.44
L042,2024-01-17,188.3
L043,2024-01-07,112.21
L030,2024-01-02,221.95
L127,2024-01-06,158.41
L135,2024-01-16,39.27
L141,2024-01-14,102.85
L076,2024-01-04,111.69
L076,2024-01-24,230.88
L174,2024-01-09,133.01
L158,2024-01-29,96.05
L167,2024-01-06,39.67
L134,2024-01-22,55.09
L158,2024-01-23,95.96
L155,2024-01-09,120.67
L054,2024-01-30,85.89
L192,2024-01-24,249.07
L035,2024-01-06,133.47
L122,2024-01-01,82.83
L046,2024-01-05,120.27
L002,2024-01-10,176.86
L052,2024-01-23,27.99
L118,2024-01-11,28.21
L160,2024-01-15,150.64
L018,2024-01-12,160.9
L058,2024-01-12,159.06
L050,2024-01-09,74.63
L110,2024-01-19,183.68
L095,2024-01-20,192.91
L066,2024-01-18,137.55
L169,2024-01-07,23.98
L040,2024-01-04,184.01
L072,2024-01-06,69.42
L027,2024-01-05,200.24
L151,2024-01-21,192.68
L085,2024-01-19,194.13
L152,2024-01-20,72.92
L189,2024-01-28,155.89
L122,2024-01-07,46.18
L060,2024-01-07,27.38
L158,2024-01-05,40.12
L122,2024-01-28,5.06
L020,2024-01-29,242.61
L036,2024-01-17,202.77
L109,2024-01-22,120.56
L078,2024-01-17,191.2
L062,2024-01-18,101.35
L199,2024-01-13,178.03
L091,2024-01-10,210.47
L082,2024-01-17,24.16
L155,2024-01-27,57.41
L043,2024-01-21,209.23
L183,2024-01-05,210.77
L144,2024-01-15,125.07
L065,2024-01-22,34.46
L112,2024-01-21,90.3
L007,2024-01-28,94.59
L120,2024-01-25,169.16
L187,2024-01-14,57.38
L144,2024-01-29,249.49
L049,2024-01-13,96.68
L192,2024-01-01,52.98
L093,2024-01-17,52.75
L151,2024-01-10,85.47
L095,2024-01-30,67.17
L004,2024-01-20,71.89
L166,2024-01-09,162.21
L102,2024-01-02,248.96
L181,2024-01-09,72.17
L015,2024-01-19,206.71
L184,2024-01-30,120.35
L156,2024-01-21,116.35
L045,2024-01-16,188.73
L166,2024-01-25,138.67
L027,2024-01-02,95.54
L157,2024-01-29,179.76
L181,2024-01-24,48.34
L034,2024-01-03,107.8
L031,2024-01-02,113.63
L182,2024-01-02,81.99
L140,2024-01-09,245.93
L050,2024-01-21,155.43
L005,2024-01-11,210.13
L082,2024-01-29,178.78
